CellSize,CellShape,NucleusDensity,ChromatinTexture,CytoplasmSize,CellAdhesion,MitosisRate,NuclearMembrane,GrowthFactor,OxygenSaturation,Vascularization,InflammationMarkers,Diagnosis,GeneticMutation,CellType_Epithelial,CellType_Mesenchymal,CellType_Unknown
1.1332890353857061,-0.03964160079000706,-0.8684476400944976,0.9383989858357774,1.0742301885262378,-0.9341583219839711,-0.12200766454349789,-1.4828010023152243,0.2457844109689607,0.0644376169656809,-0.1360609477633522,0.0020824875953785863,1,0,0,0,1
-0.177676462671663,-0.887393390607636,0.3135657991779927,-0.413221982575913,-0.029649197373395032,-0.22053106418780657,0.37477282717128446,0.5777108119660651,-0.31082979605206273,0.12886928769361797,0.2655229854929561,0.47510995647446713,0,1,1,0,0
0.11592850950809375,0.0224453029618682,-0.5159733622026372,-1.256393991664862,0.6142006105367934,0.5023022618480647,-0.974838397834308,-0.3758069008602427,0.3184265097235666,-0.015202215586688536,-0.3914955089032988,-0.05722466675852206,1,1,1,0,0
-0.6546615027571471,-0.814051877848193,0.21026407846371017,0.4922874833295479,-0.57080376954884,-0.10881563166741613,0.8331713564333739,0.4601229018586022,-0.2134367862819823,-0.24006970357032606,-0.8769536206199713,0.33638420426023063,0,1,1,0,0
-0.05287652177517317,-0.5569706898577338,0.3029693257299435,0.5945086610141064,0.058829812676298554,0.4708937270818348,0.07414258882121423,0.6799164873827656,0.29374977102482136,0.33997637953520043,-0.11401997856923149,0.006233255254616067,0,1,0,1,0
1.030059885161267,0.5054362804207071,-0.32972547461436524,-1.4424194497004306,0.2384005751880587,1.1453799071451818,-0.22701270204507648,0.07073467377278694,1.2185218558891886,0.08165850541976893,1.4612758210978616,-0.3960170944342668,1,0,0,1,0
-0.005986897377015651,0.003972705026611684,-0.003577130045664788,-0.0028639152740072807,0.0011385120789179773,-0.006083406176407857,-0.010201935320609654,0.003454797694182184,-0.007002182971702921,0.003042323871732743,0.0005474044280571926,0.0020824875953785863,1,1,0,0,1
0.3505204079390689,2.0294029513308645,-0.015637152847002955,1.897795037390458,0.15140540311747364,-0.05654552897268661,0.048535260357325236,-0.10953436044902794,-0.40553644737129346,-0.8200844848166307,0.2839455863824652,-0.875340060655014,0,1,1,0,0
-0.32837848096359695,-0.07367923961345242,0.5350862256556809,-0.44844158486582675,-0.28631899702635905,0.34044533843764985,0.7781337855004751,0.8659459865477093,0.07746784538324403,1.0706150723589736,0.3401487036697528,0.0020824875953785863,0,0,0,1,0
-1.1162766059259852,0.6137595242881769,0.08948136326576699,0.24483091150640424,-0.14262431384626953,0.5516038792806919,0.4593879621458691,0.16628438473847218,-0.047807816806905046,-0.01206027444524649,-0.2091887921174309,0.029550011728070393,0,1,0,1,0
-0.09979679259935527,-0.14949609063615427,0.16499452656433364,0.014432991936397695,-0.2301003910929395,0.6916942910115051,0.11947344098373816,0.10126915568084188,0.08833949527339623,-0.057529512406062765,-0.20997242182258366,0.287896222327834,0,0,1,0,0
-0.2751425499979284,0.28612561132966374,0.21944215023772937,0.022286584909124028,-0.44025581320829554,0.09980021150637335,0.8473368011030534,0.623224682980128,0.6105428969588359,0.2772868397393229,-0.03639011741332203,0.625733838545048,0,1,0,0,1
0.19922363185602662,-0.38245798253104835,-0.8401028744166221,-1.8197691674624972,0.06940805919120616,0.21549229786639715,-0.812252420910803,-0.16345042879172,0.2917627867454296,0.30828425325314207,0.5685645553523543,0.42935649435855455,1,0,0,1,0
-0.1767516521496309,0.027388690855388222,-0.38382663788104787,0.2759632678737666,-0.28424797552161424,0.967237459564341,-0.39090409176314966,0.20861407043299443,-0.03832835368090237,-1.1319523916756493,0.15222037877348013,-0.4877297121295864,0,0,0,1,0
0.17672566039373855,-0.07891264272393005,-0.051318986923914255,0.40365760126163547,-0.37303859734648614,0.19001952411203785,-0.16003316467966985,0.27087111420402454,-0.5662673363629552,-0.058736921249603384,-1.527715189295452,0.03768913719247159,0,1,0,0,1
-0.059799504004808476,-0.8226036198732527,0.25603907263232684,-1.7266566598155404,0.21272288575102158,0.46060817223153955,0.11874679014474997,1.0357497079042877,0.3205682133517064,-0.04194523199155585,0.4875106437419835,0.552323990853002,0,0,0,0,1
-0.03928365737827263,-0.5586069841879145,-0.023504173000526315,-0.020756501517719215,-0.8072006938182036,0.17337768561282235,0.11396020061447928,-0.42404574233682507,-0.1882326331757982,-0.9037091304157149,0.04900652758611408,0.3338559186980508,0,1,1,0,0
0.820249593412776,0.11126764108781347,-0.36880149524304356,0.05000592790941005,0.7793397645304068,-0.45624998316827475,-0.656499951266114,-1.1795835742899765,0.3317538918125511,0.3627974278255547,1.7598067517911278,-0.8924538718652351,1,1,1,0,0
-0.5071480671766527,-0.33286075925871733,0.5518688903995014,-0.19007827684548492,0.000322716368591778,0.34193580823813224,0.6977766740472872,0.39072322348774363,0.2173814578689168,0.8079389616627473,-0.11079690215577406,0.208854949485652,0,1,1,0,0
-0.041809158971590495,-1.5423744376201027,0.24477085987450117,-0.3340199706975622,-0.14659033531720278,0.1330634033728754,0.3046281416493164,0.23144472914798028,-0.6988677358746855,0.36915057968128917,0.33509078656618635,0.09668798137119661,0,1,0,0,1
-0.06394327320440577,-0.17232214145297603,-0.31080854622306403,0.1597291041336718,-0.13694885433613352,-0.4831344930381233,0.07508272208169683,0.5034480398257024,-1.2565747738270432,-0.78708491204205,0.9204075700004785,-0.265915084945782,0,1,0,0,1
-0.1273357087580123,-0.699694425273785,0.26379646598040246,-1.5941559005310428,-0.8497786275881114,-0.540330872359481,0.6234038522307483,-0.1072951545838702,-0.5256523612835026,-0.49699246902048033,-0.050263527930589566,1.243025355092244,0,1,0,0,1
-0.035930182621261145,-0.2782610686699156,0.21092927741155904,-0.008762335116632143,0.04010881023119702,0.1154313874418127,0.1817189257250063,0.15504775632057866,-0.20143373319674077,1.175834563186388,-0.7844695831154846,0.6280798083000899,0,1,0,1,0
-0.44332410836827346,-0.3514778926837121,0.03381127448632649,0.9592509628385144,0.06262935009565615,0.2344143613748947,0.030283936795028624,0.40444856673253193,-0.0925471745577053,0.8061517654919826,0.4475716209478975,0.04484208109007919,0,1,0,0,1
-0.4122842420095744,0.7719556732617348,0.039267664601654324,0.285845450362748,-0.23735564237110413,-0.11421757939804798,0.4943386822571074,0.5156895691832111,-0.35450387430378566,-0.5765571134731661,-0.14038963940631716,0.08513847661991887,0,1,0,1,0
-0.47503637348870803,-0.055562070043017865,0.09102980431367676,-0.0028639152740072807,0.045375933937372506,0.7282289167584406,0.1671571523255825,0.003454797694182184,0.25876975265034546,0.10604930148753458,0.20448581053317272,0.10205146776679329,0,1,1,0,0
-0.4460256098699729,0.22032677397464506,0.25823887868493345,0.01175096589484909,-0.36385597587777446,0.1565347967589259,0.6213340466822369,0.5097657418949232,0.4737827438569216,-0.41395909141093246,0.5522908488210336,0.2237490438180788,0,0,1,0,0
0.06868803573739843,0.2710450968050796,-0.1007351537255888,-2.7129980510498917,-1.5342301676971457,-0.1754033883265321,0.12218557614503339,-0.343537421219615,-0.028999434812192994,-1.5639928075725709,-1.1993496419477478,1.6399602205111878,0,0,1,0,0
-0.02568666858463105,-0.19552337917125187,0.020486927684636752,-0.027020606134152157,-0.5073162361162147,-0.24997341193258024,0.08464951042173659,0.569001826937184,-0.13704244960665418,-0.4383538890867929,-0.10252521850024271,0.2765981515050121,0,0,0,0,1
-0.1964043163035732,1.1469904117973364,-0.08667788031498119,0.5978931479747406,-0.33861130862157857,0.04206771861813782,0.07923718785785781,0.20926852634446144,0.10015815568313655,-0.9615904244546031,0.7160723924200002,-0.1678684905156739,0,0,0,1,0
-0.09916903287974102,-0.45231825427649097,0.22217464384831026,-0.03058720378503494,-0.17595532434294872,-0.7368136288762578,0.7944194047328017,0.0805021283193939,-0.4532086542574519,-0.5538847206386273,0.8349221784157497,0.6094844839071292,0,1,0,1,0
-0.8479438388286082,1.251404792141599,0.057024803812016536,1.3370271598065726,-0.2514064972531796,0.12698763467730134,0.9563117787933616,0.49565782461620284,-0.0858533127594385,-0.47159401127309636,0.15307850153141608,-0.14804338157030245,0,0,0,0,1
-0.323171336226782,-0.20640193222285766,0.503673713573305,-0.03804221936475274,-0.15759776791149951,-0.0007830414318258861,0.7652810058142655,0.011223368376230945,0.5859966646778941,0.2552163787471141,0.12244544260528457,0.4700882837723588,0,0,0,0,1
0.0971450623902635,-0.8790921955318498,0.16055841610067964,-0.22955390131932626,-0.457837652532761,-0.7522750241981313,0.6566618172943012,0.08460639695071595,-0.10849323739791653,0.0706508010991496,-0.4989985720329441,0.24668949375209212,0,1,1,0,0
-0.16332902769440907,1.187485867555503,-0.31741387836679025,1.950639444859881,-0.12284662540221322,0.2429878907221059,-0.3199484504596659,0.2725730190639355,-0.45963043780125085,-0.8798255840489935,-0.07757186165998202,-0.7003228892359666,0,1,0,0,1
-0.008917236417602782,0.06662700700410633,-0.5450310281458418,0.4112552618458459,0.1330620690525699,-0.10358272252217308,-0.9118076745065653,-1.0202558314500267,-0.007002182971702921,0.1971533828636565,0.698946311883876,-0.8854146947743093,1,1,0,1,0
0.37735430529023006,-0.6358075840345387,-0.007874628862709766,0.05109451580917478,0.061692088130186375,0.4255957427655357,-0.0933522897125211,0.04564582114126815,-0.5573525660520594,0.6556025226412927,0.9628436127649949,0.2648998187181499,0,1,0,0,1
0.18585958984184164,7.223806788223791,-0.4161057107199163,-0.20157987756346166,2.0324145170899266,0.10996692196045657,-1.8055861345430786,3.2306909674234294,0.351235745886219,-0.24317083790311053,-0.803246779691744,-0.7358949552425802,1,0,1,0,0
-0.005986897377015651,0.003972705026611684,-0.003577130045664788,-0.0028639152740072807,0.0011385120789179773,-0.006083406176407857,-0.010201935320609654,0.003454797694182184,-0.007002182971702921,0.003042323871732743,0.0005474044280571926,0.0020824875953785863,0,0,0,1,0
-0.11547313963499527,-0.2925284852253447,0.2369061935794239,1.6740864783692768,-0.761985604146785,-0.029392977305024433,0.10901442780041168,0.03893954500133768,-0.05989244942570407,-0.43294034025685924,-0.16763818825776144,0.4029877150744198,0,0,0,0,1
-0.7566423494280501,0.003972705026611684,-0.027643481688390464,1.2642400864100316,-0.26862747066927994,0.5960114100373366,0.09991268298799402,0.28302023841970936,-0.43092141022380176,-0.7456564648856078,-1.1084422394037794,0.24332840663697916,0,1,1,0,0
-0.37701597186282293,-0.5020610227671681,0.01819601787348225,0.22957658309492954,-0.8409124279727475,0.78669236348743,0.26135967836101914,0.16114059219343022,0.5657556747322813,-1.0916481922766734,0.4075753050586708,0.21002145395476832,0,0,1,0,0
-0.35900087237565886,-0.2019351760594479,0.487763619388422,-0.08374496419797231,-0.39268347856468333,-0.8665189597338071,1.235460324171774,0.10570789415043298,0.007061854435560289,-0.22261897851470167,0.12114930618001798,0.48778786151197323,0,1,0,0,1
0.794829450513688,0.8706934995231653,-0.43884452187587436,-0.9000094849459725,1.7410184567134017,0.16922016218780614,-1.5657813534207152,-0.4359946157533068,1.1694064572175396,-0.20820816584982638,-0.02669081343952308,-1.1957251923545484,1,0,0,1,0
-0.5481590151179639,0.034338932453671575,0.13126812716850375,-0.6007689254466267,-1.2315711633985036,0.8536433441188466,0.32389904416720716,0.08044886644601959,0.19345318611213563,-0.7604694045595626,1.2933744336325002,0.17574047527315612,0,0,1,0,0
1.2295280065052598,0.6692642111190866,-0.24605901009537406,1.6224505122933812,0.8481417922257485,-0.7145231860810123,-0.6273976162777125,-0.24828068855450336,0.48519561923024723,0.06397625687357263,0.1302861702039187,-1.2925520750967625,1,1,0,0,1
-0.5233452696594413,-0.3661068334953862,0.5026690024628223,-1.4059247968522455,-0.10320875349289174,-0.4224109704418175,0.8591022939675738,-0.01172549187919111,-0.232628795283201,-0.036983473031821326,0.03757062416633851,0.15453069540537498,0,0,0,1,0
-1.2061165024977205,0.0012357027521524185,0.27364902959286913,0.15152510790979642,-1.0426075878053773,-0.38638539046268966,1.0476436227681603,0.007298603163279935,-0.30652878108282683,-0.7906803806699433,-0.2521577997219377,0.9485251069427514,0,0,0,0,1
1.6103620116326551,-1.1723997958339172,-0.7616030163624665,0.8510279858136373,1.155152126121442,-0.1911472817278129,-1.5692788515018834,-1.2966281934976944,0.25999587210229286,-1.616023808306041,0.2196781280146407,-1.8480050203599274,1,0,0,1,0
-0.15132441146169437,0.981149544006753,0.12874002402032192,0.596408554617869,-0.1830387852572173,0.25536367568759255,0.2860314008245793,0.27874976211303243,-0.09537674864406269,-0.27294221241911343,0.007876521863277182,-0.021045933142804476,0,0,0,1,0
0.05966843113843687,0.4118863509229161,-0.4752442779022121,-1.2240527927964253,0.2369469819029861,0.8410219687936645,-1.0942557689429473,0.05713740442796927,0.06104917473627177,0.1948200675876625,1.4696974626381787,-0.20402018383292927,1,0,0,0,1
1.6417679828146763,1.4728959156051273,-0.5242289058850693,-1.0837044838483185,0.06934975163994866,-0.5517899579953754,-0.42716565999910977,-0.46209764828821936,1.0827713014424984,1.6063878667757132,-0.6102428817513545,-0.05878446404149419,1,0,0,0,1
-0.7238182831110818,-0.12125496865667747,0.21717522622969726,-0.03201522235294073,-1.095773650938035,0.18033714324999747,0.6625451279488872,-0.11701281769394942,0.25364570042730966,-1.0758948236073418,-0.48432760261135605,0.7359325213445796,0,0,0,0,1
0.9663815929983594,1.159157222424315,-0.5979415696966062,0.042540125008839434,1.009970654775019,-0.22249809661879513,-1.109378516557799,-0.8245007962327893,0.2907292947774382,-0.10879332561800517,0.08470603267461833,-0.8666498304321406,0,0,1,0,0
0.8302648606479964,0.16962767950176524,-1.2439464746614661,-0.04194187649918165,0.8747165013452131,0.10636114791468931,-1.641252531055958,-0.8041704517926078,0.46025929689568,-1.0908456796278692,-0.05934150704387623,-1.3103489279825422,1,0,0,0,1
-0.005986897377015651,1.2760876512019033,-0.3305581164088797,2.358114510547894,1.6963060437219306,-0.8783571955312368,-1.1131962384400402,-2.271398224438599,0.7406228054653862,-1.4219807302040772,-0.61658930898775,-2.3124525075162685,1,1,0,0,1
-0.14536356287760685,-0.47779556543026885,0.4528846275074066,1.0040791880388407,0.5435630622515534,0.3031713004999972,0.1175668528378712,0.7378042470404803,-0.05345083221796196,1.075430385711284,1.4352786742931318,-0.2446744812666697,0,0,1,0,0
0.34761090245793635,1.400345828664456,0.33931479173410334,-0.02507877585885061,-0.19704703308949403,-0.9385571478634362,0.5584137309583374,-0.20097975177963961,0.009061422697950303,-0.3756818379658738,-0.9606299857636108,0.5396525811613694,0,0,1,0,0
-0.0645637774346523,-0.12179713448590855,0.08840946276972361,-0.9446484110977382,-1.047161433011472,-0.44430262654819924,0.292093883574576,-0.5992710722316874,-1.013447880790954,-0.9151929529093151,0.6602296635107101,1.071263766324832,0,0,0,1,0
-0.6232897024651399,-0.7961722203606582,0.5193299267364263,-1.5228608289038044,-0.7348963017472941,-0.11983409060852772,0.8834467102288986,0.14841651504817036,-0.23400915726417212,0.8957368757436716,0.4616073320694881,1.6065240198576314,0,1,1,0,0
0.10096377492997193,0.4348882246083475,0.29236455118399757,-0.3289542959830194,-0.42756393288504735,0.028228235004711735,0.19499205093811228,0.416155837824233,-0.43983180394560545,0.07413134849068008,-0.015051831542530274,0.43501134076116893,0,0,0,1,0
-0.005986897377015651,-1.1436330853454706,-0.3454076656058126,0.05666505971998419,1.3584926355817508,0.8550313331094104,-1.2958140388117756,-0.4729996806680857,0.8778034547707728,0.9585146269211641,0.578934971630644,-0.8625385338664706,1,1,1,0,0
-0.08416051342382234,-0.4915585256297167,0.146000689987713,-1.154896190638768,-0.31353306912582835,1.1524490791522952,-0.22336964229553807,0.18263908098320045,0.35305688059012186,-0.19841646502236696,-0.34689849750145124,0.890806313188125,0,1,0,1,0
-0.7874229972123513,0.14689508540163093,0.18752523505842855,0.6904024440574835,-0.6013543883157473,0.847516129811102,0.35132137975567407,0.18185446976988615,0.349932339673571,-0.2612718135775485,1.2029105762370231,0.20142200453383283,0,0,0,0,1
-0.09048175866312361,-0.20418226412511384,0.6019671299512829,0.25493746673594525,-0.40455628677649347,-1.1728574746486262,1.4784100733798902,0.11171388523078304,-0.27045326746615506,-0.053394504240300567,0.7609329691727197,0.3937346960569307,0,1,0,0,1
0.04960903244035307,-0.0719011992413219,0.14931235012800054,-1.1111772217818525,-0.42415727039188905,-0.04996252473269351,0.4778516581301519,0.11550438382017648,-0.21323254277736603,-0.6376379982694534,-0.6485621864095132,0.6017897146472462,0,1,0,0,1
-0.5587005056467576,0.34100479545126916,0.34076373517369285,0.06786090772442294,-0.5226951058250143,-0.11575936442289231,0.06749071902926723,0.09685855666482805,-0.40790839699891457,-0.2344704219579232,0.3835310777922672,0.32645504360628685,0,0,1,0,0
0.4603422633529584,-0.6989723175976393,0.3054351144024573,-0.8287329335523433,0.3371123494411554,-0.49120234296521204,0.2346935040988752,0.1393862483721858,-0.7640204224165908,0.7551225543444058,-0.7658143695455076,0.4285429174743499,0,1,0,0,1
-0.0031759953585043985,0.3203081651671428,0.1516894218162867,-0.0028639152740072807,-0.1160740111134438,-0.006083406176407857,0.41401269721424316,0.06881207789238943,-0.4733229763228032,0.003042323871732743,-0.1411263518615783,0.06433932735368375,0,0,0,0,1
-0.07220465623351693,-0.14102290569372347,0.16136970764615025,-0.30595118566842183,-0.15742348725726182,-0.858706379968464,0.28728314895348006,-0.27258756900418835,-0.3552036246147308,-1.207521611102252,0.12545363944983393,0.6274605174021762,0,1,0,0,1
0.05611230013397055,0.005670209159814065,-0.17662525048858355,2.169862885711362,-0.07649375047925207,1.0520184583422263,-0.1455229378307896,0.729342389785437,0.01749443414505314,-0.2742039886713826,-0.558249614995049,-0.2933719824782136,0,0,1,0,0
1.3389728034603556,0.29584312389983486,-0.6555622795094006,1.642171975618317,0.4891978254023144,-0.26002030171827334,-0.8080141263058276,-1.709034018798176,0.5315084200297375,0.11389585625026026,-0.5430151502200732,-1.7151369384317308,0,0,0,1,0
0.6991327527447411,-0.6980728049292138,-0.44597200845430685,-1.6423197740324833,0.3615965392035442,0.1244531322370689,-1.0610907860831382,0.038044251751901015,0.9459271321919415,1.0507566015872882,-0.9530084909067537,-0.017222066464991224,0,1,0,1,0
-0.32829292491827045,-0.7980892988542341,-0.511318862851294,0.12374292851678392,0.37338204760236865,0.5663854619261796,-1.2331573527468491,-0.7009964141200274,0.011875012356912372,-0.7602167668077301,-0.5799055412639864,-0.7865363648967758,0,0,0,1,0
1.2315248798028815,0.8523085367983119,-0.621637337270297,0.7729727768322076,0.8522899424487079,-0.771978161865024,-0.5908911662365729,-0.16073950144326118,0.3889815488818789,-0.5231265131209124,0.030880338091889697,-1.3224717714682024,1,1,0,1,0
0.7071211664746221,0.6439969496003911,-0.4401997487272672,1.7138651735739385,0.554515403287428,0.246124848439832,-0.1606726720601859,0.0712142430792318,-1.1124134208755843,-0.7143525885495207,-0.12483040155970988,-0.3107229103222821,0,0,1,0,0
-0.32811813942974905,-0.050561223283544496,0.38982502533528784,-0.009795379939811447,0.5875014479236973,0.9053993916026752,0.18178350669921237,0.9717933482638605,0.3946177278236352,1.6216031564017643,0.3816748566616534,0.14394513464025274,0,0,0,1,0
0.0653850251641828,0.005334924500677682,-0.23466088740222188,0.6300483064760269,-0.09881029943111132,0.4418029387565233,-0.3334409593928193,-0.10898554232648087,-0.6696252249712717,-0.44086905189939446,0.26120740752703203,-0.08422519590304063,0,1,1,0,0
0.39867721347592344,1.0414295128848967,-0.3162939394263167,-0.7081681007924844,0.31168656419179325,-0.370034005722928,-0.6054563006765344,-0.7555570018882534,0.25602299890864605,0.1604016511909247,-1.4441047896086923,-0.0924105701791644,1,0,0,1,0
0.045945934151527805,1.3981409798219904,0.05106611221315334,-0.13028919970343647,1.416753215716998,0.7139054344576888,-1.2377652258957332,-0.8376297100048244,0.9816404444183584,0.03687619489510668,-0.5734240813117483,-0.9766364319325995,1,1,0,0,1
0.5339073112877207,0.21725039082565267,-0.38597990691229844,-1.8227308209661766,0.2587579548346699,0.3986394494402455,-0.9571645895844293,0.08320910404006107,0.19267711619354877,0.7973628557844452,0.6609969346797829,0.2086125236509488,1,1,0,1,0
0.024181492599429005,-0.09030772958866304,-0.05827975663883602,-0.1376125861753015,-0.6488793567238454,0.3065847549626701,0.016408713776476742,-0.16586246901955237,-0.19363707101226507,0.003042323871732743,-0.9071819726298785,0.3647228208485654,0,1,0,1,0
-0.477445760978447,-0.19556017933650033,0.36862916078552144,0.08816728451214516,-0.6590476272097433,-0.8693532576070883,-0.010201935320609654,0.14491008159314206,-0.1350466611944456,-0.176504411825041,0.12540506472869375,0.0808350391350401,0,1,0,1,0
-1.2588246265547884,0.2324530747251129,0.23647876637857967,-0.7619192885476217,-1.0056735015446172,0.8135850810571813,0.513919441213261,0.15569070888896477,0.5526554536675122,-0.06624629409027791,0.9109312019022958,1.1872552508602028,0,0,0,1,0
0.8474209010529974,0.48179063841803066,-0.2151343483801431,-1.4087104285255088,0.15661854358228877,0.4218689056064367,-1.747107610547552,-0.16891622601375145,1.3346839549194416,-0.3878645354144677,-1.0856557041972263,-0.07063551499048526,0,1,0,1,0
0.7398158277126138,-0.10133888521591099,-10.35410009779012,-0.5381975857304625,0.07878914758629468,0.0437396462871437,-5.4846943182738235,3.0016624091085813,0.07277938979301002,-1.553965088695305,-0.2451537335759672,0.13811271912515719,0,0,0,0,1
-0.12668546661894745,-0.011871830184624047,-0.07966891633498431,1.0704489491702092,0.2791593466069907,0.10217937987279518,0.019567925434331977,0.5726897597550138,-0.26266831620125075,0.30312651809469005,0.2483786871495428,-0.3837240274331647,0,1,1,0,0
-0.5376025273410833,1.3630572913193115,0.24590093834321528,-0.6013146737967964,-1.0447038461611016,-0.2229275514793977,0.8631312689319367,0.10176798540692038,0.07161219885771869,-0.12891340837579743,-0.5280915447354794,0.9013196863544622,0,1,0,1,0
0.055171377676602136,-1.2453130631766873,0.13244460141597963,-0.9462692021921071,-0.8904050217902187,0.11473057431403967,0.2865909799822619,-0.04268929741533128,-0.12893096643872526,-0.5895571532937492,-0.7470602237622258,0.8957274651475481,0,0,0,1,0
-0.03874224410794683,0.02074333535394295,-0.05625894771496363,0.25644322463713987,-0.3165062389384327,-0.04924232381847402,-0.006102053808095822,-0.7163590918269211,-0.638720436706428,-1.1877589206775945,0.9674394365029024,0.12835157509744788,0,1,1,0,0
