Clase_0,Clase_1,Clase_2,Clase_3,Clase_4,Clase_5,Clase_6,Clase_7,Clase_8,Clase_9,Clase_10,Clase_11,Clase_12,Clase_13,Clase_14,Clase_15,Clase_16,Clase_17,Clase_18,Clase_19,Clase_20,Clase_21,Clase_22,Clase_23,Clase_24,Clase_25,Clase_26,Clase_27,Clase_28,Clase_29,Clase_30,Clase_31,Clase_32,Clase_33,Clase_34,Clase_35,Clase_36,Clase_37,Clase_38,Clase_39,Clase_40,Clase_41,Clase_42,Clase_43,Clase_44,Clase_45,Clase_46,Clase_47,Clase_48
8.756467e-05,0.99238163,1.8528557e-07,5.1554016e-06,2.8014105e-05,0.0059929853,7.614401e-08,3.7673972e-06,7.593202e-07,7.3974763e-07,9.789425e-07,2.9964653e-07,1.4889868e-06,1.863442e-05,1.038024e-06,4.3864142e-07,6.8118243e-06,0.00015693545,2.0834006e-05,1.04632846e-07,5.324459e-05,5.8984263e-08,2.995344e-06,5.3364328e-08,7.2390685e-05,4.588139e-06,6.821692e-08,3.4516378e-07,4.0771265e-06,0.00055957225,8.055449e-07,9.4323805e-05,0.00011417809,1.6062081e-07,1.197258e-07,5.36023e-07,1.2825052e-06,7.007909e-08,1.5628649e-06,4.7276103e-06,3.522938e-06,7.0213923e-07,8.98859e-06,0.00034570525,1.1492055e-05,6.5693726e-08,3.4366294e-06,2.2432378e-06,1.4372303e-07
3.5347464e-06,0.988064,3.5e-07,8.684465e-08,0.00023160642,7.3635815e-06,3.0288946e-10,3.8518547e-07,0.00010178178,1.2262357e-09,5.108166e-09,8.6761665e-09,1.0631645e-07,8.569989e-08,2.053712e-08,3.0904614e-06,9.198321e-09,3.6031386e-05,8.944222e-09,1.5536769e-09,3.2493474e-06,0.00026973613,2.316148e-06,4.207583e-08,5.5430537e-05,0.01066762,2.9627458e-06,4.029313e-05,1.7165588e-05,3.8630566e-07,1.5833544e-08,1.7172096e-06,2.5540758e-06,3.491089e-09,1.4763772e-09,0.00044510688,7.4540203e-06,8.3782027e-07,1.6010717e-06,4.3416135e-10,5.1604843e-07,7.4182853e-06,1.381334e-07,3.847961e-06,1.8021234e-05,2.9401802e-08,5.2687383e-09,2.1945898e-06,6.9850125e-07
4.370778e-05,0.9995999,1.4112687e-10,2.5996756e-09,3.7391658e-07,3.29533e-09,6.938537e-10,3.235853e-10,7.152345e-07,1.5601906e-10,2.0634189e-10,5.4747998e-11,1.350917e-11,8.996139e-10,6.2354913e-12,1.7811048e-07,2.0971698e-09,1.0714866e-06,1.235423e-10,9.758346e-10,1.658416e-07,2.918009e-07,3.9664013e-08,2.9312307e-08,3.9275355e-07,0.0003198048,2.0474601e-05,1.0476479e-07,6.290337e-07,2.2404707e-09,3.534331e-11,2.9999647e-08,1.1168124e-06,2.8787174e-11,4.6355322e-11,2.8564678e-11,1.7642635e-09,4.3577413e-09,4.666575e-10,6.4434424e-10,8.0303735e-08,1.06723255e-05,8.8932396e-08,2.6316359e-08,1.1296096e-08,6.870684e-11,7.632358e-11,1.2292758e-11,1.4135965e-10
0.00074622175,0.46539184,5.2190944e-07,1.0549996e-05,7.496891e-05,0.0062432224,6.0533864e-08,4.1662104e-05,6.722804e-07,9.543211e-07,4.129531e-06,4.5249135e-06,3.536402e-06,0.00026094404,2.3966393e-05,0.0004942353,5.8901683e-06,0.49079993,7.9173886e-05,8.367538e-08,6.533039e-05,5.72169e-06,0.00012970512,2.6926862e-06,0.0014744245,0.00017206225,4.706013e-06,0.00021026803,0.0023147282,0.00012279427,8.610102e-05,7.5007813e-07,0.0063682324,2.6981214e-05,2.2214534e-05,0.022798818,0.00012506031,7.694278e-07,0.0002024819,2.769845e-05,7.04263e-05,5.7874547e-07,0.00016148854,0.0007296571,0.00029143158,2.2619173e-05,0.0002838119,7.1695686e-06,8.424046e-05
6.083649e-08,0.9999943,8.0943294e-11,3.240886e-10,3.8462713e-09,1.7956387e-07,5.5151223e-13,7.696612e-09,4.948231e-10,5.845512e-12,2.4143573e-12,8.354023e-12,1.203476e-13,2.257253e-10,2.1885297e-11,9.340724e-09,3.5342712e-10,2.1872071e-07,9.0379405e-11,2.442536e-13,5.2987863e-09,5.983188e-08,2.0514621e-09,4.4525353e-10,3.7730455e-08,9.555807e-07,2.7365693e-10,5.5578564e-10,8.955788e-09,3.2790634e-10,9.862605e-10,2.2731516e-07,8.308513e-08,1.3337385e-13,1.4428952e-11,7.701685e-11,3.5165738e-06,4.965306e-10,9.505466e-08,9.642975e-11,3.6154162e-09,2.2857609e-10,3.5850511e-09,3.7176648e-10,1.5079506e-07,5.2194347e-12,1.2869882e-10,1.0897686e-09,7.064843e-09
9.774925e-08,3.4988898e-07,0.9838706,1.8916435e-05,3.0882512e-07,0.013006588,2.5992938e-05,8.5746234e-07,5.0558643e-05,4.216084e-06,1.0605563e-05,1.2074589e-05,4.363127e-05,4.0646647e-08,5.8776375e-05,6.0971466e-05,5.4770504e-07,4.836362e-07,2.776872e-08,6.4439155e-06,2.1804932e-05,2.4038001e-05,6.015831e-08,7.490747e-09,3.948466e-06,2.746995e-06,8.808128e-09,8.982358e-07,1.2246667e-05,4.353361e-08,0.00038634136,4.308788e-07,1.3278806e-07,2.4495168e-07,2.5864778e-05,3.6793384e-07,7.873024e-06,3.3817469e-06,2.6817046e-05,0.0020688192,0.00016415404,2.7752917e-06,2.3105063e-07,3.1283696e-07,6.9158114e-06,9.4765636e-07,4.2238167e-07,2.1380087e-05,4.4623463e-05
1.4117151e-06,1.3442755e-06,0.9449893,4.9800803e-07,2.7779731e-06,0.002795403,0.00036174303,5.245941e-05,2.3973435e-05,0.0014778122,0.00038988522,0.00042308203,0.00043957232,2.0270486e-06,1.4136235e-05,0.0052694576,3.6699612e-06,3.4705514e-05,1.6630795e-05,0.0002745111,7.62047e-07,6.8742935e-05,5.1143543e-06,1.4554593e-05,5.4633445e-05,1.5643163e-05,4.2269567e-06,0.00024547556,7.3118645e-05,1.12354684e-07,0.00035760412,2.7840729e-06,1.5523937e-06,1.760331e-06,0.00018678019,2.8981408e-06,0.00022075139,0.0037551688,0.030330056,0.007772288,0.00014132954,2.3310891e-05,3.9701918e-06,3.031221e-06,2.4271772e-06,1.9579351e-05,6.237363e-06,1.30799535e-05,9.849526e-05
2.6963014e-06,5.631321e-05,0.93962073,0.00034202286,1.8076966e-05,0.005294212,0.00016033866,0.00013319483,0.0005091632,0.004591853,6.4143016e-05,0.00046683868,0.0025021294,1.3674275e-05,0.004133438,0.00023515115,0.00019752164,3.904249e-05,0.00020186028,0.001490858,5.7716356e-05,0.008847179,1.3016639e-05,2.916793e-06,0.00054591335,0.00044404922,1.1100071e-05,0.00013250548,0.00021491297,3.5439763e-05,0.00026199754,0.00020385503,8.564604e-06,1.5310401e-05,0.0005841695,1.3406094e-05,0.0006061283,0.00044915866,0.017242352,0.0072846017,3.5351557e-05,6.684802e-05,6.1627994e-05,2.0095855e-05,0.001411382,8.154166e-05,5.2351555e-05,0.0011816015,4.1565905e-05
3.0554793e-06,8.253871e-06,0.9454636,0.00019019458,7.0593505e-06,0.009479577,0.0006291691,0.00040453617,0.00019392991,0.0014218456,0.0006704369,0.0008597025,0.00089972996,1.6793209e-06,0.00014766106,0.00041306546,1.862147e-05,2.8368557e-05,8.657087e-06,0.0002149952,7.2197494e-05,0.00054913387,6.860485e-06,1.5818372e-05,0.0007144002,0.00016806443,3.1496638e-06,0.00022876999,0.0002705833,6.785704e-07,0.0011488937,3.6945377e-05,2.5520283e-06,1.2488446e-05,8.919138e-05,1.3255864e-05,6.652712e-05,0.0011928976,0.0009216288,0.031876605,0.0001442903,0.00028579755,3.6586094e-05,2.3018978e-05,7.4748175e-05,5.6545814e-05,8.028227e-06,0.00086334953,5.2969124e-05
5.836137e-07,2.5994152e-07,0.88346386,7.878651e-06,7.707445e-08,0.011825959,0.0010338263,5.403823e-05,0.0008750367,0.00025846373,7.412768e-05,1.2685236e-05,0.0006487245,5.605254e-06,0.0121086445,0.00022188429,0.00046976708,4.165086e-06,1.2573405e-05,5.7820456e-05,6.382879e-05,6.5048816e-08,7.130459e-06,6.6228827e-06,0.00018588484,1.7134313e-06,7.886024e-08,4.3119496e-07,0.00012039193,2.3035386e-07,1.9532447e-06,2.0561686e-06,2.046888e-05,1.0114063e-05,0.0008280925,4.2664064e-07,7.104418e-07,8.821641e-08,3.1114967e-05,0.011240244,0.07623219,2.459308e-05,6.544959e-05,2.0698275e-07,9.268859e-07,2.7473843e-07,4.7027646e-07,1.8013458e-05,1.8435938e-07
1.5265321e-05,0.0016565025,0.028358458,0.0003173873,0.00017342945,0.025221633,0.0060719,0.011482027,0.0008091906,0.001340159,0.00041724928,0.003044021,0.000683896,0.00021564879,0.0006582875,0.43543878,5.872055e-05,8.810057e-05,7.5507334e-05,0.006171937,2.585749e-05,0.00272302,0.0002150604,0.0013479252,0.0014290734,0.0022063868,0.00012844708,0.00056919584,0.0101608625,3.1915948e-05,0.012583723,0.0002062947,0.0006999239,3.3943907e-05,0.016269874,6.262017e-05,0.008160504,0.0028863715,0.12797192,0.020029074,0.15280177,0.02183591,1.5062905e-05,0.00047829223,0.00014620904,0.00015544846,0.00033347265,0.0037154073,0.090478405
8.719584e-09,2.8071045e-07,0.47278622,1.5078281e-06,1.8645773e-08,0.00014722983,0.15203726,2.9473107e-05,7.7916935e-05,0.00027571787,0.00024617976,8.604396e-06,0.0010490705,8.588614e-06,0.0020512554,0.00016792124,8.28306e-05,9.4764765e-08,2.7697442e-06,3.5154357e-05,0.00042516663,6.796702e-07,1.497543e-06,9.047443e-06,5.4823104e-06,3.194481e-06,1.3724276e-07,4.265588e-07,1.0810439e-05,4.876246e-09,0.00016830763,6.9513817e-07,3.3127058e-06,5.726537e-07,0.00017097985,1.1884622e-07,8.9067635e-07,3.212233e-08,5.4463195e-05,0.0109148985,0.34371793,0.01546062,4.078158e-06,3.4228206e-06,6.5258484e-07,3.2707268e-07,2.3382344e-07,2.2035656e-05,1.18663565e-05
1.8968338e-05,2.0478447e-07,0.7376171,6.861486e-05,1.0334028e-06,0.0028318793,0.0003306798,0.0030071505,0.044187825,0.0010295209,0.0001972648,3.347633e-05,0.0017854163,0.00015467317,0.077551626,5.4130925e-07,4.357069e-05,4.926165e-06,2.793981e-05,0.0001124901,1.9837627e-05,4.021648e-07,0.001602857,1.5096853e-05,0.010671503,0.0027161462,1.5901302e-08,0.00043607145,3.3882134e-06,2.3050264e-09,0.0051597296,0.00010559026,1.2201558e-06,0.0059558167,6.4834756e-05,0.0003882769,0.0004942386,4.069708e-06,1.7415507e-05,0.0017874829,0.0021104494,0.09566494,7.578577e-05,0.0016404571,0.0015540632,0.00037403643,3.924295e-06,0.00012367635,3.8298554e-06
6.9719813e-06,1.7018356e-05,0.88381785,0.0001434203,3.6208075e-05,0.043533575,0.00080899236,4.0414838e-05,0.0012155556,0.00010184503,0.00024847777,0.0022080785,0.001964045,3.4273795e-05,0.0038935854,0.0012391503,8.248055e-05,2.117387e-05,4.3992728e-05,0.0009955323,2.8181834e-05,0.006154011,1.1432015e-05,3.9052175e-06,0.00025454085,0.0006761212,2.9361522e-06,0.00061615725,0.0006261418,8.488005e-06,0.03329241,2.9216933e-05,2.574071e-05,0.00035259192,0.005938198,3.1843847e-05,0.0018958157,0.00061027904,0.00091316336,0.0042709806,6.68255e-05,0.0017474068,3.4751534e-05,0.00043373907,0.0001643281,0.00024654105,0.00041990148,0.00042643285,0.00026519908
3.5717818e-07,3.792227e-05,0.00041175605,2.1956403e-06,1.2681755e-07,0.51438326,9.66715e-06,0.003336099,2.713282e-06,5.564084e-05,8.918148e-07,0.0001649186,2.0694906e-05,6.783541e-05,3.434661e-05,0.00070145534,0.0028628795,3.1684547e-05,4.5392057e-06,9.56931e-07,0.0055040675,1.0192522e-06,0.0001638157,0.0009788396,1.2973311e-07,1.8108454e-05,1.3347658e-06,3.2339094e-07,0.0849036,0.00018695275,3.3541755e-07,0.0011351993,0.00021384185,3.1580064e-06,0.11588219,1.417856e-05,1.3473498e-05,3.7691548e-09,0.0009212911,4.8901595e-05,0.24605222,3.7594962e-06,4.648563e-05,4.846584e-08,0.0004067106,5.047806e-05,9.351387e-06,5.8797144e-05,0.021251502
0.000105063,0.00039349304,0.00035196045,0.28656855,0.00020565747,0.00022857118,0.0029320908,0.0032300788,0.0021180697,0.00035341718,0.00022933802,0.045814227,0.05154069,4.6626672e-05,0.0005149873,0.0026960343,0.0005561629,2.294392e-05,0.0005835545,8.412185e-05,0.00033282914,0.0035861966,0.0013739838,3.0420431e-05,0.0013924543,0.2672272,7.8247035e-07,0.0017561549,0.0001092086,4.442716e-05,0.00020514395,0.015996354,8.0012986e-05,0.00013026375,0.0026975723,2.717791e-05,4.0208506e-05,0.006443472,8.195888e-05,0.00022735071,0.0031036139,0.075644754,0.008366107,9.913668e-05,0.0002525423,0.0015756633,0.0004745061,0.20956437,0.0005604442
2.991442e-07,7.985308e-05,3.6762586e-08,0.899965,6.761236e-08,2.0028249e-06,1.1645616e-05,0.00025736066,7.343537e-08,0.0073559796,2.8153806e-08,0.0623447,1.4109061e-06,4.7892883e-08,1.1918032e-07,3.9451428e-05,4.585008e-07,5.922132e-06,6.58951e-05,0.011394289,3.6216218e-06,0.0031058148,0.00012178196,9.517124e-07,4.6895034e-06,0.0032367916,3.107967e-08,2.1559394e-07,2.282248e-07,2.153407e-06,3.0591261e-06,0.003910586,3.6103315e-06,3.1542845e-07,0.0006048573,1.9073779e-08,7.758477e-09,0.003352222,1.6372752e-07,9.670409e-07,0.00012476997,0.00015982417,1.1209931e-05,1.9563633e-05,0.0016533294,2.699834e-06,7.73421e-07,0.0021474955,3.763191e-06
5.9603494e-10,1.9360168e-10,4.646525e-09,0.99808013,1.6929945e-09,1.6272583e-09,1.7227464e-07,2.5485298e-05,3.1273035e-09,3.6547524e-07,1.2768777e-08,0.00018455485,5.0667273e-07,6.4792594e-10,9.936319e-08,5.0097977e-08,4.015179e-12,1.6314765e-08,8.445618e-06,1.2946154e-08,5.4559374e-10,2.7382623e-07,2.3549487e-07,5.932652e-10,4.744548e-06,5.8842426e-05,3.0002576e-12,7.232253e-08,2.2249242e-09,9.794783e-11,5.00002e-07,1.6014985e-07,2.0538238e-10,1.1890919e-06,7.676391e-08,1.0817333e-11,1.0225241e-09,1.6733626e-06,5.6779702e-12,1.2050806e-09,1.092334e-08,3.408151e-05,1.3730387e-07,5.9226302e-08,1.09417515e-08,6.130326e-05,5.969842e-07,0.001536322,2.1811681e-11
5.724268e-05,0.0028245584,2.0015693e-07,0.66395843,0.00069031364,0.00031783344,5.2157293e-07,0.008061996,0.0028129818,0.000116367955,6.713224e-07,0.00049253536,0.0004371417,0.000656501,0.0038600108,8.321481e-05,0.0025488732,6.156331e-05,0.04599384,0.0029833198,9.338486e-05,0.0002874183,0.0071964785,2.937503e-06,1.0299513e-05,0.0046262513,0.00026689374,6.7807828e-06,0.0019250796,0.0059701283,0.00036332128,0.008497455,0.0010687194,7.1381466e-05,0.003300943,2.0061138e-05,7.953231e-06,0.00013000454,0.00017791151,0.00806888,0.0012623398,5.1706713e-05,2.1345083e-06,0.03239073,0.0023117175,1.7667091e-05,0.012021524,0.00094609277,0.17294566
