area,is_house,has_pool,age,price,lat,lon,rooms,cluster_id,dist_to_cluster_centroid,pca_latlon_1,geo_angle,is_near_centroid,is_new,is_big,is_new_relative,m2_per_room,room_density,distance_per_age,rooms_distance_interaction,rooms_age_interaction,log_area_plus_1,log_m2_per_room,age_2,area_2,distance_to_center_2
104.9805368918148,0,1,5.0,903.0,40.69053601025058,-74.01399100913282,3.0,1,2.2089078950374703,-1.2853113868612718,-0.502665206768939,1,1,1,1,34.99350063277139,0.2927971586181724,0.44178149065119593,6.626723685112411,15.0,4.663255463024749,3.5833383841785946,25.0,11020.913126093687,4.879274088758868
94.01796755266952,0,0,5.0,1169.0,40.71193861764822,-74.00625513326035,3.0,1,0.3133459105794838,-1.2782658299251695,-0.5029313752068884,1,1,1,1,31.339312071119146,0.3093968039461713,0.06266916958206284,0.9400377317384514,15.0,4.554066005850677,3.47628358215769,25.0,8839.378222734818,0.09818565967688586
40.0,0,0,13.0,65.0,-34.606323366650415,-58.29995803515639,1.0,0,7.462059694401967,-0.4898921908309896,0.5356935915232746,0,0,0,0,39.999960000040005,0.15811388103199547,0.5740045477228785,7.462059694401967,13.0,3.713572066704308,3.7135710910950515,169.0,1600.0,55.68233488281838
103.0,0,0,5.0,184.0,-34.53139306344824,-58.41969807757302,3.0,0,8.657272296151591,-0.4505738305285823,0.533843466294386,0,1,1,1,34.333321888892705,0.29559878201434236,1.7314541129394956,25.971816888454775,15.0,4.6443908991413725,3.564826481544642,25.0,10609.0,74.94836360971384
93.0,1,0,12.0,176.0,-34.62244552493263,-58.426856566161526,2.0,0,4.714096464284466,-0.4736633356283748,0.5349439735935245,0,0,1,0,46.49997675001162,0.20739033783108327,0.3928413392869272,9.428192928568931,24.0,4.543294782270004,3.8607292215670364,144.0,8649.0,22.2227054745793
227.0,1,0,19.0,388.0,-34.56397963203994,-58.41327481071831,5.0,0,5.190522497562706,-0.46009388166251786,0.5343049271471139,0,0,1,0,45.39999092000181,0.33186165506901316,0.2731853802303856,25.952612487813532,95.0,5.429345628954441,3.8372992635425742,361.0,51529.0,26.941523797704594
51.0,1,1,10.0,112.0,-34.545128885685976,-58.36481674124256,2.0,0,6.563503835433963,-0.462442857212413,0.5344295703981078,0,0,0,1,25.596533639972613,0.2800560140599548,0.6563503179083645,13.127007670867926,20.0,3.9512437185814275,3.2807808930092652,100.0,2601.0,43.07958259775634
77.0,1,0,12.0,147.0,-34.63038847682812,-58.40161918306062,2.0,0,3.606959507660266,-0.47932597051415016,0.5352341059251282,0,0,0,0,38.49998075000962,0.22792115143926844,0.300579933923361,7.213919015320532,24.0,4.356708826689592,3.6763001845654286,144.0,5929.0,13.01015688990079
92.0,1,0,7.0,175.0,-34.596283384304634,-58.3467474960838,3.0,0,3.2442002059694346,-0.4789460144508693,0.5352142248638998,1,0,0,1,30.66665644444785,0.3127716193857664,0.4634571060731898,9.732600617908304,21.0,4.532599493153256,3.455264280125469,49.0,8464.0,10.524834976412121
147.0,1,0,11.0,279.0,-34.53251398458151,-58.41281143164861,4.0,0,8.304315944241914,-0.4518376059790314,0.5339093283966264,0,0,1,1,36.7499908125023,0.329914438414771,0.7549377444821973,33.217263776967656,44.0,4.997212273764115,3.6309852323175815,121.0,21609.0,68.96166330179047
108.0,1,0,15.0,189.0,-34.554458247187306,-58.39365113022453,3.0,0,5.465995776597813,-0.46043284910552473,0.5343314394546601,0,0,1,0,35.999988000003995,0.2886751332583539,0.3643996941465413,16.397987329793438,45.0,4.6913478822291435,3.6109175883199556,225.0,11664.0,29.87710982978513
61.03735640524099,0,0,13.0,482.0,40.7178180934389,-74.0088558812103,2.0,1,1.002795771602287,-1.2772065101788714,-0.5029775202413186,1,0,0,0,30.518662943289023,0.2559953839677372,0.07713813034339667,2.005591543204574,26.0,4.127736726266367,3.4505798447780576,169.0,3725.5588769404135,1.0055993595434263
140.0,1,0,13.0,250.0,-34.55477986050988,-58.35307479446712,4.0,0,5.9106975446438055,-0.4669131707084851,0.5346402262603075,0,0,1,0,34.99999125000219,0.33806170068404345,0.4546690069211384,23.642790178575222,52.0,4.948759890378168,3.5835186954005858,169.0,19600.0,34.93634546425831
138.0,0,1,6.0,255.0,-34.55627761741919,-58.33316907770323,4.0,0,6.778947433671566,-0.4706840213601829,0.5348088290571983,0,0,1,1,34.49999137500215,0.34050261106979435,1.1298243839745303,27.115789734686263,24.0,4.9344739331306915,3.569532453523655,36.0,19044.0,45.95412830848231
53.97671852579151,0,0,9.0,397.0,40.70563045558001,-74.02457227953127,2.0,1,1.6837722640975668,-1.2832804318607358,-0.5027614400537039,1,0,0,0,26.98834576872287,0.27222421393882845,0.1870857863346423,3.3675445281951335,18.0,4.00690979608487,3.331788200984945,81.0,2913.4861428125246,2.835089037344246
94.01796755266952,0,0,8.0,686.0,40.70784218600212,-74.03137113039966,3.0,1,2.2136960901291305,-1.283914004825569,-0.5027456033880414,1,0,1,0,31.339312071119146,0.3093968039461713,0.27671197667714426,6.6410882703873915,24.0,4.554066005850677,3.47628358215769,64.0,8839.378222734818,4.900450379452999
104.9805368918148,0,0,5.0,814.0,40.72031176659963,-73.99659479457425,3.0,1,1.427482438103111,-1.2742429841682164,-0.5030733649143224,1,1,1,1,34.99350063277139,0.2927971586181724,0.2854964305213361,4.282447314309334,15.0,4.663255463024749,3.5833383841785946,25.0,11020.913126093687,2.037706111092802
61.96638770516856,0,0,10.0,455.0,40.69827215461736,-73.97514378809244,2.0,1,2.809957364886153,-1.2758509839799734,-0.5029671598817572,1,0,0,0,30.983178360995097,0.25406913101771966,0.2809957083890445,5.619914729772306,20.0,4.142601055525176,3.4652100883646395,100.0,3839.833205227265,7.895860392477934
98.0,1,1,7.0,207.0,-34.64188007852373,-58.45264397551888,3.0,0,7.852307023119082,-0.4754146447641456,0.5349965625865023,0,0,1,1,32.66665577778141,0.3030457618195114,1.121757985908728,23.556921069357248,21.0,4.59511985013459,3.516507904740862,49.0,9604.0,61.658725585325264
74.97282590415446,1,0,13.0,693.0,40.68786707611936,-74.02508509829303,1.0,1,2.909838169405337,-1.2880268279748261,-0.5025742455764253,1,0,0,0,74.97275093140354,0.11549097738260654,0.22383368812089607,2.909838169405337,13.0,4.330375722455992,4.330374735619094,169.0,5620.9246240546545,8.467158172128203
119.0,0,0,8.0,242.0,-34.59732282701976,-58.37190554558401,4.0,0,1.0433068489444688,-0.4751158876545424,0.5350383024287062,1,0,1,1,29.74999256250186,0.36667939727061477,0.13041333981639114,4.173227395777875,32.0,4.787491742782046,3.4258897523826395,64.0,14161.0,1.0884891810544366
121.98180968048923,0,0,4.0,1220.0,40.7110743947741,-74.00530739170945,4.0,1,0.20400091878123422,-1.2783153934762648,-0.5029278186470509,1,1,1,1,30.495444796261108,0.3621699836418357,0.05100021694525431,0.8160036751249369,16.0,4.812036455659284,3.4498429257321,16.0,14879.561892927097,0.04161637486358772
131.0,0,0,8.0,255.0,-34.60894868372801,-58.470744839810735,4.0,0,8.211340901209864,-0.46451166804575034,0.534443790889338,0,0,1,1,32.749991812502046,0.34948162133051586,1.0264174843490474,32.845363604839456,32.0,4.882801922586371,3.5189801747259772,64.0,17161.0,67.42611939588203
51.003818366023296,1,0,13.0,461.0,40.67181659171211,-74.02645581403672,2.0,1,4.531950762460222,-1.2924676910294677,-0.5023998982009024,0,0,0,0,25.596533639972613,0.2800455307628517,0.34861157029605017,9.063901524920444,26.0,3.951317146001401,3.2807808930092652,169.0,2601.3894879142954,20.53857771336379
74.0,1,0,10.0,144.0,-34.6186315573452,-58.39675291635693,2.0,0,2.2752600617874568,-0.47693874271499676,0.5351217027400405,1,0,0,1,36.99998150000925,0.23249527591672456,0.22752598342614735,4.5505201235749135,20.0,4.31748811353631,3.637585672884405,100.0,5476.0,5.176808348765062
102.0,1,0,14.0,176.0,-34.609664326557166,-58.45950791673753,3.0,0,7.195583220452918,-0.4660562884143519,0.5345371064436706,0,0,1,0,33.99998866667044,0.297044261436903,0.5139701933201947,21.586749661358756,42.0,4.634728988229636,3.5553477376799454,196.0,10404.0,51.77641788246359
98.01280214235808,0,0,13.0,707.0,40.71202737405175,-74.03225647128373,3.0,1,2.303672359732413,-1.2829722619061164,-0.5027839607119506,1,0,1,0,32.670923157144976,0.30302596970279644,0.17720555250206618,6.911017079197238,39.0,4.595249156343455,3.5166346505917456,169.0,9606.509383797033,5.306906340995104
79.0,1,0,16.0,147.0,-34.6636095062096,-58.42986586485012,2.0,0,8.11002978757516,-0.4841090423113071,0.535442648589323,0,0,0,0,39.49998025000987,0.2250175787610429,0.5068768300436456,16.22005957515032,32.0,4.382026634673881,3.701301486458297,256.0,6241.0,65.77258315535639
52.0,1,1,6.0,378.0,-34.603396429061654,-58.3816270846006,2.0,0,0.09587628657686081,-0.4752022108772365,0.5350422521290678,1,0,0,1,25.9999870000065,0.27735009544578676,0.015979378432913728,0.19175257315372163,12.0,3.970291913552122,3.2958363845229726,36.0,2704.0,0.009192262327768342
68.00509115469772,0,0,10.0,497.0,40.73327662634272,-74.02292923515668,2.0,1,3.062866778054171,-1.27571998606324,-0.5030575312078175,1,0,0,0,34.00252857608457,0.24252654445130936,0.3062866471767524,6.125733556108342,20.0,4.234180286725983,3.555420303910855,100.0,4624.692422958747,9.381152900107939
110.0,1,0,9.0,216.0,-34.58550537023762,-58.46132173308809,3.0,0,7.560938320306922,-0.45944726700241006,0.5342174488060947,0,0,1,1,36.66665444444852,0.2860387754735014,0.8401041644669731,22.682814960920766,27.0,4.709530201312334,3.6287752055605105,81.0,12100.0,57.167788283485656
201.0,0,0,12.0,410.0,-34.60618062004655,-58.389308010623,5.0,0,0.8311709816993152,-0.4747643378654651,0.5350198394944019,1,0,1,0,40.199991960001604,0.3526728070520036,0.06926424270292271,4.155854908496576,60.0,5.308267697401205,3.7184380612098695,144.0,40401.0,0.6908452008190035
95.96893328251744,1,0,18.0,879.0,40.75214852733196,-74.00201609853491,3.0,1,4.7783340271082535,-1.2668902006733282,-0.503372587575751,0,0,1,0,31.989633764294556,0.3062357709922148,0.26546298675807034,14.33500208132476,54.0,4.5743906517662865,3.4961933837631234,324.0,9210.036155384283,22.83247607462058
96.0,0,0,5.0,166.0,-34.5798665083263,-58.29894003431882,3.0,0,7.9555930826893855,-0.4830868507874856,0.5353656181006954,0,1,1,1,31.999989333336888,0.3061862162531774,1.5911182983142174,23.866779248068156,15.0,4.574710978503383,3.496507238234212,25.0,9216.0,63.291461297335196
95.96893328251744,0,0,13.0,697.0,40.69005113743344,-73.97087491730886,3.0,1,3.5936152291110446,-1.2771523605881032,-0.5029062151580127,0,0,1,0,31.989633764294556,0.3062357709922148,0.2764319194368558,10.780845687333134,39.0,4.5743906517662865,3.4961933837631234,169.0,9210.036155384283,12.914070414898825
95.0,1,0,10.0,190.0,-34.611986045745994,-58.41579929725527,3.0,0,3.321405585596822,-0.47243123250356245,0.5348944691826915,1,0,1,1,31.666656111114627,0.3077935040055804,0.3321405253456297,9.964216756790467,30.0,4.564348191467836,3.486354866873266,100.0,9025.0,11.031735064033768
51.003818366023296,0,0,8.0,396.0,40.70134243019882,-74.01225037189322,2.0,1,1.0618689606595426,-1.2821595212021697,-0.5027872478889525,1,0,0,0,25.596533639972613,0.2800455307628517,0.1327336034907424,2.1237379213190852,16.0,3.951317146001401,3.2807808930092652,64.0,2601.3894879142954,1.1275656896121773
154.96242082791778,0,0,6.0,1195.0,40.70129718316698,-74.001766077921,4.0,1,0.9289998969422426,-1.280214802635453,-0.5028465971593029,1,0,1,1,38.74059552183056,0.3213266851139474,0.15483329035149204,3.7159995877689704,24.0,5.049615086101635,3.6823732224625867,36.0,24013.351868848687,0.8630408085186974
80.0,1,0,13.0,148.0,-34.626940377933686,-58.40332347643339,2.0,0,3.374500538024617,-0.47816694492357076,0.5351776210454435,1,0,0,0,39.99998000001,0.2236067963524365,0.25957694449597485,6.749001076049234,26.0,4.394449154672439,3.7135715788995545,169.0,6400.0,11.38725388112843
61.03735640524099,0,0,6.0,451.0,40.719244569451774,-73.963777314027,2.0,1,3.6619375577283773,-1.2680638344158806,-0.5032496851327909,0,0,0,1,30.518662943289023,0.2559953839677372,0.6103228245675921,7.3238751154567545,12.0,4.127736726266367,3.4505798447780576,36.0,3725.5588769404135,13.409786676701673
107.0,1,0,13.0,185.0,-34.64792122720067,-58.3662814161016,3.0,0,5.229009788118149,-0.4893715709777463,0.5357218294804046,0,0,1,0,35.66665477778174,0.29002094535846107,0.4022314912220506,15.687029364354448,39.0,4.68213122712422,3.6018677528819376,169.0,11449.0,27.34254336423541
68.00509115469772,0,0,8.0,506.0,40.69132188104665,-73.9655695592159,2.0,1,3.888074583881789,-1.275751424408397,-0.5029496937626945,0,0,0,0,34.00252857608457,0.24252654445130936,0.48600926223406593,7.776149167763578,16.0,4.234180286725983,3.555420303910855,64.0,4624.692422958747,15.117123969827547
73.0,1,1,12.0,139.0,-34.61667610938318,-58.30918854153366,2.0,0,6.788991816224491,-0.4909245702230414,0.535755394251884,0,0,0,0,36.49998175000912,0.23408229278895779,0.565749270872935,13.577983632448982,24.0,4.30406509320417,3.6243404463098234,144.0,5329.0,46.09040988076311
57.04252181555247,0,0,11.0,422.0,40.67797306576153,-73.99689253095649,1.0,1,3.5464087963657893,-1.285395920987565,-0.5026323847056193,0,0,0,0,57.0424647730877,0.13240385732803522,0.3224007703604563,3.5464087963657893,11.0,4.06117587668532,4.061174893914568,121.0,3253.8492950777795,12.577015350940647
78.03862919391543,0,0,11.0,563.0,40.672378356048064,-74.0266174858059,2.0,1,4.480139193228921,-1.2923500023511039,-0.5024048055759911,0,0,0,0,39.01929508731017,0.22639935062238178,0.4072853441766888,8.960278386457842,22.0,4.369936710094827,3.689361714990218,121.0,6090.027646465429,20.07164719070589
64.0102565650092,0,0,7.0,481.0,40.67377126624984,-74.00629893138534,2.0,1,3.9453726838883107,-1.2882683618368682,-0.502535122540916,0,0,0,1,32.005112279948456,0.2499799681012605,0.5636245886091031,7.8907453677766215,14.0,4.174545050755416,3.4966624670421877,49.0,4097.312945518303,15.565965614772052
52.02575279594362,1,0,15.0,618.0,40.71121447497297,-74.0055876696833,2.0,1,0.2220281062846523,-1.278331094427557,-0.5029276723462869,1,0,0,0,26.01286339154011,0.2772814426728656,0.014801872765518637,0.4440562125693046,30.0,3.9707776973503206,3.2963131744603373,225.0,2706.678953984635,0.04929647998034886
166.0178932970558,0,1,12.0,1367.0,40.7038377352948,-73.96809168425452,5.0,1,3.182951793827844,-1.272980891256661,-0.503065179833371,1,0,1,0,33.203572018696754,0.3880543478753041,0.26524596071515694,15.91475896913922,60.0,5.118100952168439,3.5323300836056943,144.0,27561.940894792602,10.13118212183189
163.04499313728758,0,0,12.0,1227.0,40.7078433547854,-73.99353051799686,5.0,1,0.993625201258893,-1.2769313729078597,-0.5029615112335591,1,0,1,0,32.60899210565909,0.39157618383787307,0.08280209320473332,4.968126006294465,60.0,5.100140738595654,3.5147936533569624,144.0,26583.669787138155,0.9872910405767755
95.03990198258984,0,0,5.0,712.0,40.66581448044283,-74.0116215906916,3.0,1,4.859496482344054,-1.291333940122361,-0.5024221924544356,0,1,1,1,31.679956767544354,0.3077288845141306,0.9718991020889903,14.578489447032162,15.0,4.564763750763088,3.4867619470883677,25.0,9032.582968860284,23.61470606191423
44.96511491649413,0,0,8.0,337.0,40.71931736816643,-74.01308168084476,1.0,1,1.3035594514011977,-1.277594778764583,-0.5029689567680167,1,0,0,0,44.965069951424184,0.14912901225000622,0.16294491105703585,1.3035594514011977,8.0,3.827882737399488,3.827881759155617,64.0,2021.861559453523,1.6992672433373914
67.0,0,0,8.0,116.0,-34.59086133975176,-58.38460694621666,2.0,0,1.3345827076061318,-0.4714301480677207,0.5348609638339709,1,0,0,1,33.49998325000837,0.24433888688918592,0.16682281759791429,2.6691654152122637,16.0,4.219507705176107,3.540958838530192,64.0,4489.0,1.781111003441314
106.0,0,0,12.0,193.0,-34.59285285927254,-58.38580882379287,2.0,0,1.153847001432151,-0.4717729529901911,0.534877183843556,1,0,1,0,52.99997350001325,0.19425717155514544,0.09615390877318684,2.307694002864302,24.0,4.672828834461906,3.9889835558236584,144.0,11236.0,1.331362902713966
99.96376787220596,0,0,6.0,751.0,40.70244837271499,-74.03398758482811,3.0,1,2.5436338209033647,-1.285791218890194,-0.5026747376582776,1,0,1,1,33.32124485032037,0.30005436146396575,0.42393889949407754,7.630901462710094,18.0,4.614761718542293,3.535764545824435,36.0,9992.754887208277,6.47007301484345
69.02702558461804,0,0,8.0,516.0,40.707303115573644,-74.02545063656234,2.0,1,1.7227336139330236,-1.2829994270653082,-0.5027737795989503,1,0,0,0,34.513495535561255,0.24072456612877527,0.2153416748239186,3.445467227866047,16.0,4.2488812473199955,3.5699127801717148,64.0,4764.730261059514,2.967811104574736
140.00501689908398,0,0,5.0,1350.0,40.711722549675976,-74.00423834214916,4.0,1,0.2867982846824769,-1.2779448169498078,-0.5029406427941223,1,1,1,1,35.00124547445962,0.3380556436274611,0.05735964546456629,1.1471931387299077,20.0,4.9487954705897526,3.5835535343704317,25.0,19601.40475691279,0.08225325609681108
123.00374411040956,1,1,10.0,1262.0,40.69961701068264,-73.95840602718546,4.0,1,4.084962134079492,-1.2721191767995783,-0.5030766913046112,0,0,1,0,30.750928339870303,0.3606623631755537,0.40849617255833204,16.33984853631797,40.0,4.82031175958798,3.457921963962281,100.0,15129.921065179115,16.68691563686328
124.0,0,0,8.0,190.0,-34.5397777453872,-58.43759190132807,4.0,0,8.674443165853251,-0.45036671557124597,0.5338156653737325,0,0,1,1,30.999992250001938,0.35921060260512,1.084305260193499,34.697772663413005,32.0,4.8283137373023015,3.465735660612258,64.0,15376.0,75.24596423761818
40.04124902687804,0,0,3.0,423.0,40.71183729916296,-74.0048798148068,1.0,1,0.28957712818012155,-1.278035006269108,-0.5029381724824936,1,1,0,1,40.04120898566906,0.15803241848671548,0.0965256772181481,0.28957712818012155,3.0,3.714577634777518,3.7145766591437477,9.0,1603.3016236324618,0.08385491316504655
135.0,0,0,15.0,299.0,-34.60140884797462,-58.38690814020167,4.0,0,0.5236310862510988,-0.4738673214005228,0.5349773851062056,1,0,1,0,33.74999156250211,0.34426518505449194,0.03490873675615747,2.094524345004395,60.0,4.912654885736052,3.548179329205077,225.0,18225.0,0.27418951448850565
99.0,1,1,7.0,229.0,-34.60583919554468,-58.40359108770876,3.0,0,2.0669225292159514,-0.4725541181144351,0.5349082402297931,1,0,1,1,32.999989000003666,0.3015113430549791,0.2952746048487638,6.200767587647855,21.0,4.605170185988092,3.526360201086805,49.0,9801.0,4.272168741780465
87.0,0,0,11.0,175.0,-34.59701843489766,-58.38640967463597,2.0,0,0.7704086812790923,-0.4727826331784356,0.5349254768442505,1,0,0,1,43.49997825001087,0.2144225057352457,0.07003714647654054,1.5408173625581847,22.0,4.477336814478207,3.7954887004082742,121.0,7569.0,0.5935295361901901
115.0140749310325,0,0,14.0,836.0,40.716142575999335,-74.02388540756205,4.0,1,1.7538655533924516,-1.2803973585914068,-0.5028743893305864,1,0,1,0,28.75351154438024,0.3729790977856179,0.12527610200831069,7.015462213569807,56.0,4.753711519358144,3.392947160131262,196.0,13228.237432241158,3.0760443793766106
56.0,1,1,16.0,102.0,-34.52716451607854,-58.35418094390485,2.0,0,8.745481287627099,-0.4594274963542228,0.5342814654017886,0,0,0,0,27.999986000007,0.2672612395261634,0.5465925463146595,17.490962575254198,32.0,4.04305126783455,3.3672953472279783,256.0,3136.0,76.48344295223573
75.0,1,1,13.0,155.0,-34.54738023389565,-58.42105282342908,2.0,0,7.131350077589483,-0.4546134062275301,0.5340360850198198,0,0,0,0,37.49998125000937,0.2309401061362496,0.5485653483864719,14.262700155178965,26.0,4.330733340286331,3.6506577542808762,169.0,5625.0,50.85615392913552
112.0,1,0,10.0,210.0,-34.5645724851946,-58.37005940663499,3.0,0,4.349149310582469,-0.4667471514104552,0.5346368635880903,0,0,1,1,37.333320888893034,0.2834733534914144,0.43491488756675817,13.047447931747406,30.0,4.727387818712341,3.6463195150575145,100.0,12544.0,18.915099725739964
102.0076367320466,0,0,12.0,744.0,40.69050395581744,-73.99584994636798,3.0,1,2.2269490648046744,-1.281919797596006,-0.5027683687197039,1,0,1,0,34.002534243170786,0.2970331422210333,0.1855790732688001,6.680847194414023,36.0,4.634803128510756,3.555420465815894,144.0,10405.557951657183,4.959302137234414
102.0076367320466,0,0,4.0,773.0,40.67182083689431,-73.97213049504994,3.0,1,5.0076156175732,-1.28216911203602,-0.5027098274135947,0,1,1,1,34.002534243170786,0.2970331422210333,1.2519035914174022,15.0228468527196,12.0,4.634803128510756,3.555420465815894,16.0,10405.557951657183,25.07621417336302
50.0,1,1,15.0,99.0,-34.527893050625195,-58.33535081327279,2.0,0,9.310589393428064,-0.4628002942975888,0.5344321670127024,0,0,0,0,25.596533639972613,0.28284270964619196,0.6207059181814764,18.621178786856127,30.0,3.9318256327243257,3.2807808930092652,225.0,2500.0,86.68707485301516
60.01542197532068,0,1,7.0,508.0,40.74161521850638,-74.00108421432812,2.0,1,3.616127186759241,-1.2694899209500428,-0.5032686842782819,0,0,0,1,30.007695983812344,0.25816571118422277,0.5165895243099595,7.232254373518482,14.0,4.111126651487458,3.4342354312166754,49.0,3601.850874875804,13.076375830819304
66.0,1,0,11.0,115.0,-34.56195296529139,-58.388037154331066,2.0,0,4.5567335373802145,-0.46326116299429115,0.5344686385750689,0,0,0,1,32.99998350000825,0.2461829800936429,0.4142484657392499,9.113467074760429,22.0,4.204692619390966,3.5263600393221686,121.0,4356.0,20.763820530685603
64.0102565650092,0,0,6.0,479.0,40.75039658075027,-74.00825450935261,2.0,1,4.583474524253547,-1.2685207202638467,-0.5033188040107166,0,0,0,1,32.005112279948456,0.2499799681012605,0.7639122933902089,9.166949048507094,12.0,4.174545050755416,3.4966624670421877,36.0,4097.312945518303,21.00823871448128
86.95732967322004,0,0,12.0,636.0,40.67862393807643,-73.99713093813726,2.0,1,3.471498137363177,-1.285271251574276,-0.5026377792481558,0,0,0,0,43.47864309728847,0.21447510829429006,0.2892914873393075,6.942996274726354,24.0,4.4768518068039524,3.795009143570728,144.0,7561.577183897075,12.051299317716007
113.0,1,0,17.0,189.0,-34.66536640037226,-58.36089229227994,3.0,0,7.230230242903358,-0.4948365008309469,0.5359833509730147,0,0,1,0,37.66665411111529,0.2822162592663347,0.42530763632916,21.690690728710074,51.0,4.736198448394496,3.6549775777256666,289.0,12769.0,52.27622936539434
104.0,1,0,16.0,193.0,-34.55736612530671,-58.332732345422265,3.0,0,6.713946265921079,-0.4710477241142438,0.5348259248905892,0,0,1,0,34.66665511111496,0.294174201292977,0.41962161539371645,20.141838797763235,48.0,4.653960350157523,3.574216221806313,256.0,10816.0,45.0770744616756
99.0,0,0,3.0,245.0,-34.596663639352975,-58.38005076737392,3.0,0,0.6667908119363951,-0.47366620825728045,0.5349687473120979,1,1,1,1,32.999989000003666,0.3015113430549791,0.22226352989095507,2.0003724358091852,9.0,4.605170185988092,3.526360201086805,9.0,9801.0,0.444609986882797
136.0,1,0,15.0,259.0,-34.62930916579346,-58.39054493517567,4.0,0,3.0905616534926565,-0.48068643898309704,0.5353036327514897,1,0,1,0,33.999991500002125,0.3429971690239987,0.20603742983034845,12.362246613970626,60.0,4.919980925828125,3.555347818632302,225.0,18496.0,9.551571334039263
114.0,1,0,9.0,222.0,-34.62169430186476,-58.42247049245244,3.0,0,4.321943294490068,-0.47406622646150903,0.5349673825221172,0,0,1,1,37.99998733333755,0.28097574224215843,0.4802158682526889,12.965829883470203,27.0,4.74493212836325,3.663561321343377,81.0,12996.0,18.67919384078766
109.99730591142364,0,1,8.0,914.0,40.757624623006606,-74.0173077188167,3.0,1,5.47613002705544,-1.2682843831539734,-0.5033420590886404,0,0,1,0,36.665756415222404,0.2860422783278011,0.6845161678174091,16.42839008116632,24.0,4.709505929949532,3.628751363784682,64.0,12099.407307771313,29.988000073218213
79.9895949237633,0,0,12.0,590.0,40.72649798811516,-74.01444042431994,2.0,1,2.071580300264448,-1.2759572178251233,-0.5030356757353251,1,0,0,0,39.99477746449292,0.22362133930691955,0.1726316773027309,4.143160600528896,24.0,4.394320688689721,3.713444679676118,144.0,6398.33529606774,4.29144494044374
