Clase_0,Clase_1,Clase_2,Clase_3,Clase_4,Clase_5,Clase_6,Clase_7,Clase_8,Clase_9,Clase_10,Clase_11,Clase_12,Clase_13,Clase_14,Clase_15,Clase_16,Clase_17,Clase_18,Clase_19,Clase_20,Clase_21,Clase_22,Clase_23,Clase_24,Clase_25,Clase_26,Clase_27,Clase_28,Clase_29,Clase_30,Clase_31,Clase_32,Clase_33,Clase_34,Clase_35,Clase_36,Clase_37,Clase_38,Clase_39,Clase_40,Clase_41,Clase_42,Clase_43,Clase_44,Clase_45,Clase_46,Clase_47,Clase_48
5.5254755e-12,1.0,5.02442e-25,8.2992666e-26,9.627807e-16,3.6139872e-10,1.417986e-26,5.081628e-18,1.6066428e-17,3.1106675e-24,5.673832e-26,2.8492136e-22,1.6841265e-24,4.051958e-23,2.483216e-28,2.5453896e-16,3.3303603e-20,8.3199134e-16,1.8674332e-23,1.5868906e-23,5.862807e-20,5.891493e-16,9.126007e-15,2.9876215e-17,9.895989e-15,3.0854225e-10,4.935665e-18,8.1944176e-14,5.3795965e-15,2.234518e-19,2.4191414e-20,9.439649e-15,5.0150456e-14,5.9193336e-17,8.174558e-26,2.1351275e-14,1.6182677e-10,4.776473e-21,3.7227354e-19,2.1072413e-24,5.57586e-19,8.1506694e-20,2.3886366e-17,3.375758e-18,1.2360322e-15,7.025096e-24,1.296755e-22,3.8299725e-22,3.691831e-21
4.4652895e-09,0.9993562,1.6771222e-22,1.8040973e-18,2.6311435e-09,7.209825e-09,1.31472345e-20,3.3910546e-18,1.2212084e-12,2.5285712e-16,3.61669e-19,9.966289e-19,2.7007705e-18,1.2263772e-22,1.3811775e-25,2.1483585e-12,1.9180365e-17,1.376808e-11,4.212077e-20,9.36661e-18,4.2943205e-11,1.4343325e-07,2.035277e-17,1.729235e-14,9.542078e-15,2.8261736e-08,5.469049e-08,4.2782128e-12,1.7929784e-15,6.244175e-14,8.847192e-15,4.3504856e-16,0.00064366835,9.296125e-19,5.200275e-25,1.0798488e-15,6.07708e-11,1.1914865e-12,3.844803e-15,3.795893e-16,1.3806571e-16,4.2745382e-14,4.7238647e-17,1.4818344e-11,1.2205528e-14,1.3168624e-19,7.05761e-14,2.2713559e-17,8.1029183e-16
1.6707501e-08,0.99999964,6.517993e-19,1.4878588e-16,3.3405644e-12,2.6947316e-07,6.3814477e-19,2.1105162e-15,2.644376e-14,3.1173567e-15,1.775635e-21,2.8340132e-16,6.764835e-17,6.662055e-20,1.3906848e-21,8.581243e-13,7.396132e-15,6.037561e-11,4.3890727e-15,3.1217105e-16,2.0686408e-12,3.4368948e-09,7.473527e-12,2.745928e-13,5.754275e-10,1.3081035e-09,1.4885679e-09,3.830838e-12,7.81989e-12,1.2371104e-10,2.945215e-13,2.2965923e-11,3.2847478e-09,2.3314914e-14,1.9743612e-21,3.06138e-11,1.0142221e-07,1.5066036e-16,6.6968044e-14,2.5782814e-17,9.3214846e-12,1.2217988e-16,2.63095e-13,1.7319804e-13,2.2498313e-08,4.0423e-19,1.6144517e-16,1.0717748e-16,9.4753984e-15
4.452449e-09,0.99999917,2.6389218e-15,4.9529704e-20,3.7158446e-15,5.0221524e-07,2.0704064e-21,1.7976347e-13,2.9401702e-15,1.579321e-17,7.810563e-21,8.039021e-16,3.2009186e-19,7.796465e-18,6.413726e-21,6.649416e-14,3.4582442e-13,1.72912e-07,5.937107e-16,7.787318e-16,1.329963e-16,7.908597e-15,2.5147976e-12,4.084758e-14,5.5531078e-09,5.0447397e-08,2.9370556e-14,4.5180873e-14,2.6123674e-09,7.936586e-14,6.137289e-16,1.2763933e-12,7.574665e-09,1.545824e-12,2.501375e-19,3.9317234e-13,2.2925936e-07,1.1904202e-18,3.1960983e-12,4.4003866e-15,2.5946245e-13,6.197254e-17,7.9234136e-10,1.3646377e-12,1.8127215e-10,3.5181358e-20,6.3672926e-19,1.1559725e-16,2.9590156e-16
7.9507777e-07,0.9999949,5.198416e-19,1.0431194e-12,7.217923e-07,6.155925e-07,4.4659673e-14,4.149822e-12,6.097575e-10,9.7535226e-15,1.5234089e-15,6.275262e-15,5.3475075e-15,6.588521e-15,1.993329e-16,7.681789e-09,1.5132948e-09,3.1194223e-12,1.446912e-14,3.3792408e-13,3.1808491e-09,6.0807207e-07,6.3290744e-12,4.988373e-11,6.052763e-11,2.395103e-09,1.2145208e-08,3.9707928e-08,2.8831418e-11,1.6590322e-10,4.714317e-12,9.268818e-09,2.42099e-06,1.8063596e-10,7.8217945e-15,1.7068095e-09,8.3371476e-10,5.3600045e-12,1.6713602e-12,6.865937e-13,1.9582602e-12,5.84115e-11,1.6725888e-11,1.4385441e-10,6.077821e-11,6.718548e-14,3.6690782e-08,1.5572126e-13,5.254716e-13
9.592436e-07,0.9984055,5.4572124e-19,3.509434e-13,6.000271e-10,0.001590168,3.8351492e-19,1.4220313e-14,5.072368e-13,9.863173e-18,3.125319e-23,9.3728523e-17,2.3146739e-18,2.4697298e-15,2.2165002e-19,1.5891017e-13,1.2433538e-11,3.123586e-11,4.2796858e-14,1.4858179e-13,6.9597527e-12,5.4120068e-12,5.8054273e-12,4.8147707e-15,3.6052238e-11,1.0220047e-10,2.828365e-14,3.3245782e-14,2.4595995e-11,7.725352e-10,2.2212194e-15,2.7772862e-10,3.2815187e-06,1.2267904e-12,1.1013616e-18,1.4247293e-11,2.9132716e-09,7.421603e-19,6.277157e-14,7.53038e-13,1.1002301e-14,4.0719717e-16,2.88805e-12,6.5964283e-12,4.0037303e-08,1.0143167e-17,1.4492448e-12,1.0646973e-13,4.5387673e-16
9.541889e-11,0.9854844,8.222423e-22,5.721335e-21,4.861282e-08,1.6580922e-09,1.1342063e-25,1.2473979e-11,1.2348792e-12,2.2259864e-17,2.4237594e-20,1.3284109e-18,6.983517e-17,1.8210617e-20,4.524669e-22,8.405133e-12,1.5097132e-20,7.429417e-11,2.0816904e-16,2.5340763e-21,3.019984e-14,3.5893521e-10,1.9920988e-13,5.0111786e-15,1.690761e-11,0.01451212,6.256026e-08,1.279967e-10,9.575513e-10,6.58007e-13,1.7041234e-14,1.3256496e-14,5.2143445e-10,1.945113e-17,1.237843e-24,3.08652e-06,1.3312567e-07,5.976376e-16,5.734523e-17,4.1812039e-22,2.2714169e-15,3.5405765e-15,1.2718082e-16,1.45838595e-08,1.87166e-10,4.6080152e-23,2.6573626e-20,4.148997e-15,2.2769833e-14
2.5649893e-10,1.0,1.3240673e-30,5.3173995e-26,3.0440974e-16,8.52576e-17,7.419034e-27,3.6600124e-22,1.606754e-16,5.9679294e-22,4.0537428e-27,4.1444803e-27,3.387832e-26,3.5297467e-31,6.6396116e-33,5.961642e-17,1.2332228e-19,4.4364045e-17,1.0063732e-27,9.383997e-23,6.921617e-17,4.202668e-13,2.5844625e-20,5.2698134e-15,9.974094e-16,5.458956e-12,6.254625e-14,1.856189e-17,2.8419115e-20,6.520625e-21,3.7370396e-24,3.0180816e-16,5.4524968e-11,4.7115374e-23,1.206271e-31,2.4298117e-22,4.437253e-16,4.46633e-22,3.7840524e-22,2.6477146e-24,6.232387e-19,1.5021975e-15,1.0371564e-17,1.9148935e-15,1.612989e-14,1.6412814e-27,2.454506e-24,6.969605e-23,7.9836794e-24
5.072406e-06,0.0029262567,6.512842e-14,3.9166922e-19,9.103875e-11,2.4054483e-05,3.168664e-20,2.0571286e-12,1.180627e-12,2.9664867e-17,1.6625834e-16,3.0457759e-12,1.5651481e-12,1.8983571e-12,1.9477438e-15,3.1681981e-09,1.142987e-13,0.99517834,3.2863372e-11,1.5550857e-14,1.1037188e-13,2.0536238e-12,3.4317616e-12,2.5189337e-15,9.485538e-09,1.5795955e-07,7.2377757e-09,3.90561e-10,8.5920066e-05,2.688215e-07,2.3677236e-11,9.090804e-16,1.85965e-05,4.6933424e-10,7.4567405e-20,0.0017118588,4.9339233e-05,1.318089e-17,1.4878905e-12,3.2604607e-13,3.6433976e-12,2.0056037e-16,3.0210078e-08,2.281577e-08,1.1376802e-07,4.4786076e-17,3.9017004e-14,5.2420815e-16,1.0078773e-12
1.5003175e-17,1.0,6.8232585e-31,1.04308975e-29,1.1038513e-21,2.915833e-16,2.4958964e-34,6.2630033e-22,6.639838e-26,1.28518875e-27,1.8292778e-35,4.3918735e-29,6.078424e-36,9.4866936e-36,1.40201e-40,1.0897527e-19,2.1271881e-26,4.670543e-22,8.463317e-32,1.9911817e-30,7.619588e-25,2.2769488e-18,5.2446005e-24,1.9923371e-22,2.2775858e-23,1.5267728e-16,2.2244025e-22,4.0508318e-22,9.908877e-21,9.640585e-26,9.0626295e-29,2.593796e-20,1.7542849e-15,3.8197453e-29,3.4125984e-38,3.223593e-25,2.6854756e-15,5.170832e-27,9.865912e-22,2.486255e-31,2.3648623e-26,1.2753583e-26,1.1357583e-22,8.712908e-24,3.401782e-17,3.6694283e-33,2.0481355e-31,1.2832508e-24,4.9571557e-26
2.565818e-13,1.7544002e-14,0.99945503,8.2257477e-16,2.2879313e-16,0.0003009777,1.5082238e-08,3.6403467e-14,7.1338087e-09,1.2893364e-08,1.956218e-08,3.28716e-11,2.055258e-09,7.787721e-14,1.407029e-08,1.725836e-08,3.5613502e-12,2.7671347e-09,1.0830101e-12,1.382006e-08,4.9017377e-09,2.4194752e-12,2.8806013e-15,2.217742e-16,3.6331067e-13,8.0286385e-13,9.4196034e-14,7.9685286e-17,6.5189604e-10,5.095182e-13,2.036044e-07,1.7843009e-13,1.2585558e-09,2.3947448e-14,8.818491e-13,6.0983553e-13,6.8971323e-10,3.5183e-13,2.1167712e-11,0.00024377824,2.651702e-10,4.0954627e-12,7.867034e-12,2.0873077e-14,3.6536295e-12,2.8842246e-11,6.2233713e-16,2.9390092e-14,2.768523e-09
5.867193e-14,2.8182677e-15,0.99997056,3.4098797e-17,8.893064e-18,1.6654535e-06,1.606885e-08,4.473039e-13,8.399573e-11,3.0315584e-07,7.737466e-09,1.772914e-09,1.2051337e-09,4.5820273e-15,1.4408059e-12,9.081605e-10,2.068974e-13,7.0812106e-10,3.397048e-12,6.0195346e-09,6.1074305e-12,1.5536245e-12,1.0062499e-15,5.1969747e-14,1.3839007e-12,2.768237e-11,7.0748386e-14,5.4680305e-15,1.8512502e-11,1.0311818e-15,1.3457142e-09,1.4406485e-13,2.4548386e-11,5.0761003e-15,1.6739227e-12,3.5636027e-15,4.5966684e-09,2.633213e-09,1.448362e-05,1.2880119e-05,1.2902954e-10,1.4982011e-12,2.481473e-12,2.03026e-14,3.9323235e-13,1.1762694e-13,2.0344163e-17,6.96879e-15,2.152021e-09
5.5216337e-10,4.6804213e-11,0.9998299,1.8965526e-10,2.634485e-13,1.1550757e-05,3.7170062e-07,1.2955587e-10,3.895361e-08,6.5692457e-06,1.4985936e-08,8.597828e-08,5.318159e-07,1.3588807e-11,5.726157e-07,5.616846e-08,8.483761e-09,1.04844865e-07,1.061572e-08,1.4058289e-06,1.9739938e-08,1.853356e-08,9.08782e-12,3.33362e-12,3.0501226e-09,1.7785684e-08,1.412784e-10,5.7932864e-12,9.18835e-09,3.951225e-10,1.5069057e-08,1.9449399e-08,1.509342e-08,5.548753e-11,3.4017733e-10,2.41556e-11,1.8606356e-07,2.3172528e-09,1.1078622e-05,0.00013739128,1.907044e-09,8.63903e-10,5.958484e-08,3.7028287e-11,2.0325066e-08,2.8116685e-09,2.8979144e-11,7.4170586e-10,2.8663322e-08
3.3163984e-12,4.4719103e-13,0.9999833,1.4271154e-13,1.5244668e-15,3.77385e-06,3.5426302e-09,4.583625e-11,1.0179934e-09,3.8905995e-07,1.5809096e-08,5.6530062e-08,6.890338e-09,1.2393153e-13,5.454877e-09,2.8806542e-09,5.3841753e-12,6.6223933e-09,4.8633303e-10,9.080951e-08,1.1242028e-10,3.2775e-11,1.0393155e-13,2.2985057e-14,4.3725495e-11,5.803118e-10,4.316932e-13,1.5893195e-13,6.5336375e-10,5.0510784e-13,2.8842184e-08,3.1296818e-10,4.7970905e-10,6.002081e-13,3.229025e-12,9.15662e-13,3.7900025e-09,3.7777673e-10,1.964223e-08,1.2393063e-05,2.4140513e-11,1.1622783e-10,4.187194e-10,1.8610337e-12,5.2997638e-11,6.104146e-11,1.8195201e-14,4.64376e-12,1.5324273e-09
6.3420037e-12,5.048594e-13,0.98115265,4.5741617e-13,4.228847e-15,0.016364235,9.3674956e-08,2.2249264e-10,2.4640308e-08,5.525268e-08,2.89008e-10,3.3548497e-09,1.0805189e-10,1.6870384e-11,8.9338954e-07,6.9688872e-09,1.1180817e-06,4.2478025e-08,1.6782008e-10,1.8000065e-07,1.2365508e-09,9.673424e-16,7.513843e-11,2.6247518e-13,1.7603882e-09,2.5277912e-11,1.9880568e-14,3.5913826e-17,4.0486285e-07,1.0368283e-10,1.8803958e-10,4.29083e-12,1.3020036e-09,1.5115718e-10,3.1207616e-08,1.626378e-11,3.999497e-10,5.63768e-17,2.3685947e-09,0.0024780158,1.8919803e-06,1.3479554e-10,3.5823086e-07,1.9641375e-15,1.5336473e-08,1.1880852e-11,2.9464166e-15,1.976791e-12,2.4491527e-09
4.1361238e-07,0.00017946587,0.0017378007,1.3935748e-07,8.96627e-08,0.0008624086,3.2076914e-05,7.536318e-05,1.86409e-06,1.51362465e-05,4.5776933e-06,0.00042331236,4.8556262e-06,5.014195e-10,2.2364908e-09,0.84676486,1.5314171e-07,0.0001634972,9.758995e-08,4.9983093e-05,1.9137457e-07,0.00029554192,4.1680725e-08,2.5616212e-06,1.1773161e-06,0.0010119149,4.789978e-05,1.4802843e-05,3.9862272e-05,6.9083676e-08,0.00010284435,1.2090806e-06,0.0004954692,5.345517e-07,2.7536157e-07,1.0821411e-07,0.0015461494,0.00014579123,0.14123599,2.2294593e-05,0.00042739903,5.813361e-05,4.4030007e-06,1.2041635e-06,4.6800064e-06,1.7062755e-08,9.2261494e-08,6.6430216e-06,0.0042165397
1.832577e-11,3.3598207e-12,0.9094088,1.3903835e-10,1.5843612e-14,1.8291934e-07,0.08923582,1.8333375e-09,2.2547685e-07,1.8840195e-05,7.798911e-08,3.0425025e-07,1.2634656e-08,1.1402165e-12,4.5290633e-07,4.185616e-07,2.3433566e-07,1.1758884e-08,3.915946e-09,1.8031802e-05,5.122871e-08,2.0906225e-11,5.90032e-10,1.5281202e-08,7.070378e-08,2.687776e-09,4.828075e-12,4.4642468e-14,7.955108e-09,4.7842025e-12,1.5423961e-07,1.6899541e-10,1.7751066e-08,2.3202527e-10,8.2861294e-07,6.5179454e-13,2.8098415e-10,4.3652683e-14,2.224271e-08,0.00019020992,0.000765876,0.00035884095,2.6634564e-07,8.985817e-14,1.2423458e-08,4.3683364e-09,1.1682354e-13,1.4283051e-10,1.26644535e-08
1.9454257e-07,3.1429796e-11,0.015683543,9.5726755e-08,3.2599947e-11,2.2599965e-05,2.6310792e-05,0.00089873903,0.07269242,0.0015399584,1.4217546e-05,0.00014090589,0.030476833,5.121268e-07,0.7396109,1.2155757e-08,3.2642165e-09,3.259902e-05,0.0011510472,0.015394401,5.740156e-07,8.6341156e-10,0.0013365267,6.742889e-07,0.005267878,0.0027869358,9.998671e-13,1.2779035e-08,4.4969445e-07,3.52129e-09,0.0050495677,2.8211482e-05,8.231141e-07,0.0049538296,0.048546817,1.3492526e-06,8.397578e-05,4.4744044e-07,4.1569908e-09,4.737573e-05,4.4341724e-07,0.048783742,5.619396e-07,0.00028382926,0.005022669,0.00011650491,6.5519096e-10,1.3835681e-06,1.3229014e-07
3.277126e-09,2.1184024e-10,0.99312454,3.6231705e-11,5.7608475e-12,0.0064302995,7.8888675e-05,7.914551e-10,1.9765908e-05,4.1814488e-08,9.61311e-06,5.252135e-06,1.1317989e-06,7.864266e-09,4.5408226e-05,1.5609736e-05,5.1844666e-09,1.8679832e-06,3.85601e-09,2.1332326e-06,4.858528e-08,7.315245e-09,1.84744e-09,1.685761e-10,4.2032844e-09,2.7381112e-08,2.961735e-11,1.5164653e-10,6.9212306e-06,7.527239e-10,0.00020782911,4.2373724e-10,1.9535852e-07,5.3531142e-08,7.7442326e-07,1.8257087e-08,1.1940319e-05,1.0826496e-09,1.1181597e-08,3.6840065e-05,2.3312674e-08,4.637703e-08,1.49726e-07,1.8310834e-11,1.6742775e-09,1.665914e-07,9.724487e-10,1.0602557e-10,4.461888e-07
1.6506554e-13,2.5265614e-11,1.624829e-07,1.2497322e-15,5.89805e-16,0.9997123,3.8900242e-16,2.6676115e-09,3.1178627e-12,3.3270034e-12,4.7191755e-15,1.9011452e-11,5.710772e-14,1.1948924e-13,1.3375507e-12,8.697447e-14,1.5398266e-05,3.6805403e-10,4.3525483e-17,1.9390532e-14,4.5354366e-11,5.6158996e-18,5.869596e-10,3.493526e-12,1.0942698e-13,2.7063077e-14,5.79999e-16,3.7210255e-19,0.00027056146,4.6005465e-07,7.2954685e-15,3.8217363e-10,3.823222e-11,3.414085e-11,5.977785e-07,1.3361413e-11,3.959305e-11,2.6702933e-21,2.8298848e-07,1.2964962e-10,1.3229624e-07,6.106149e-18,1.0522392e-08,3.374143e-18,6.3790866e-09,5.138388e-16,2.5348318e-17,1.1924085e-13,1.1731442e-07
3.5654823e-05,0.0002536477,7.48462e-08,0.33695492,3.7835591e-06,1.4108468e-06,3.8039988e-07,0.0020595775,3.6600046e-05,0.00011328811,4.464465e-08,0.0070482334,8.8629786e-05,2.3510164e-11,1.7712269e-07,2.7938577e-06,1.552218e-05,7.3538916e-07,1.9457455e-06,1.0681697e-05,2.7061586e-07,0.00063898304,9.378417e-05,5.3251e-06,0.0002601223,0.5210953,4.5704418e-08,0.00010985654,1.2972291e-06,1.5294434e-07,1.4484269e-08,0.011766369,9.268222e-06,4.089347e-05,9.089305e-06,1.0422728e-07,6.098364e-07,6.452273e-05,1.150808e-06,9.118147e-08,1.5128398e-08,0.10018845,9.408822e-05,5.659583e-06,6.849132e-05,6.2255594e-06,2.3848663e-06,0.018908715,6.4298695e-07
2.4553837e-14,3.4441228e-11,9.128374e-18,0.999887,3.9597126e-17,6.258497e-15,7.537362e-15,7.056995e-07,1.589948e-14,6.460084e-07,8.8030836e-18,7.245595e-06,5.786268e-14,3.2970928e-21,1.7975606e-16,1.8651982e-14,1.0194486e-15,3.6907723e-14,4.7492416e-11,4.1018995e-07,1.452358e-17,1.207211e-10,5.868861e-11,1.5962576e-12,6.652058e-10,3.2406808e-06,1.7650525e-17,1.2551551e-13,8.5972265e-14,1.0574911e-13,2.0613459e-16,8.771014e-05,7.4232027e-13,2.219272e-12,5.5331556e-10,1.0270899e-18,2.1604378e-15,5.459831e-11,5.18715e-15,1.6455059e-16,3.0995163e-15,1.1422686e-11,1.715646e-13,2.5260897e-13,5.646783e-08,5.931128e-14,1.1271538e-14,1.2970242e-05,5.0482058e-12
